survey,longitud,ID,gender,age,agegrp,postcode,income,alone,children,other,parents,partner,relation,studypt,work,workpt,workvol,lifesat,s1mat,s2hea,s3pro,s4int,s5saf,s6com,s7sec,s8cont,nbhsat,n1tru,n2sop,n3goa,n4env,n5ame,n6sha,austlife,a1eco,a2env,a3soc,a4gov,a5bus,a6nat,happy,content,satisfied,excited,dass01,dass02,dass03,dass04,dass05,dass06,dass07,dass08,dass09,dass10,dass11,dass12,dass13,dass14,dass15,dass16,dass17,dass18,dass19,dass20,dass21,le1,le2,le03mat,le03int,le03pro,le03hea,le03saf,le03com,le03sec,le04,pcntrl01,pcntrl02,pcntrl03,scntrl01,scntrl02,scntrl03,rcntrl01,rcntrl02,rcntrl03,ses01,ses02,ses03,ses04,ses05,ses06,ses07,ses08,ses09,ses10,lot01,lot03,lot06,tipi01,tipi02,tipi03,tipi04,tele79,tele80A,tele80B,tele80C,tele81,tele82A,tele82B,tele83,tele84,tele85,tele86,tele87,tele88,tele89,tele90,tele91,tele92,tele93,tele94,tele95,tele96,tele97,tele98,tele99,tele100,tele101,tele102,tele103,tele104,tele105,tele106,tele107,tele108,tele109,tele110,tele111,tele112,tele113,tele114A,tele114B,tele114C,tele114D,tele114E,tele114F,tele114G,tele115A,tele115B,tele115C,tele115D,tele115E,tele115F,tele115G
1006,18877,409,0,48,3,2780,4, , , , ,1,0, ,0, , ,4,5,3,3,2,7,3,3,3,3,5,4,3,3,5,5,3,5,5,5,2,3,5,3,3,3,3,5,8,5,2,5,5,2,2,2,2,2,6,3,6,2,5,7,5,2,2,2,0, , , , , , , , , ,7,4,5,7,8,7,2,5,2,3,8,8,4,8,8,8,9,7,4,3,4,5,8,4,2,2,6,4,40,10,4,1,45,0,0,3,5,4,2,5,3,1,8,6,1,3,2,4,2,8,2,2,2,2,7,7,2,2,2,2,2,2,3,3, , , , , , , , , , , , ,1,4
1006,18887,410,1,50,3,2777,1, ,1, , ,1,0, ,4, ,1,5,8,8,5,5,9,9,9,8,9,9,5,2,8,8,5,8,8,4,7,2,5,5,5,6,5,6,2,0,2,0,1,0,5,0,0,0,0,0,0,2,0,0,0,1,5,0,0,0, , , , , , , , , ,5,8,10,10,10,5,0,0,9,6,0,9,9,0,0,9,0,9,9,8,8,8,7,0,0,7,0,10, , ,1,1, ,0,1,5,8,5,5,7,7,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,8,8,1,6,3,7,4,2,5,1,6,2,7,3,5,4
1006,18902,411,1,72,5,2750,2, ,1, , ,1,0, , , , ,9,8,7,9,9,8,10,7,8,8,8,7,6,9,8,5,9,8,8,8,7,7,7,9,8,9,8,9,9,0,1,0,3,0,0,0,0,0,2,0,1,0,0,0,1,2,0,0,2,3, , , ,1, , , ,3,2,7,9,8,9,8,0,9,0,8,0,7,9,0,0,10,2,0,9,9,9,8,6,0,6,9,6,40,2,2,1,5, ,0,1,8,10,6,5,9,8,7,10,6,6,8,6,1,7,0,0,0,0,3,0,3,5,6,3,8,6,6,10,10,1, ,3, , ,2, ,1, ,3, , , , 
1006,18903,412,0,70,5,2749,1, , , , ,1,0, ,1, , ,9,8,10,8,10,6,7,6,7,7,5,6,5,3,3,5,9,8,1,5,5,5,3,8,8,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , ,9,9,6,1,5,5,1,8,1,9,0,8,5,0,0,10,0,0,8,6,5,6,0,0,10,2,0,25, , ,7, , ,0,4,5,10,0,0,2,0,8,10,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,10,10,1, ,3,4, ,1, ,2, ,3,4, ,1,3
1006,18910,413,0,39,2, , , , , , , , , , , , ,7,7,8,7,6,8,5,5,7,8,7,5,5,8,6,5,8,7,7,5,5,3,4,6,7,7,6,5,6,2,2,1,1,0,1,3,0,1,1,0,3,0,0,0,0,0,0,0,1,7,1, ,1,1, , , ,2,1,1,7,7,7,8,1,10,1,6,1,5,5,2,0,9,5,3,9,2,5,3,4,3,7,6,6,2,5,50,4,10,2,1,1,4,9,7,2,2,5,7,7,5,6,3, ,8,8,8,5,8,4,9,5,8,8,6,5,4,7,7,5,4,1,4,6,5,2,7,3,3,4,1,7,2,5,6
1006,18911,414,1,61,4, , , , , , , , , , , , ,9,8,6,7,9,8,8,8,8,9,9,7,8,7,7,7,9,9,8,9,8,8,7,9,9,8,5,2,4,0,0,1,0,0,2,0,0,1,1,0,1,0,0,0,1,1,0,0,0, , , , , , , , , ,6,7,7,6,7,7,1,2,4,8,0,8,7,0,1,8,0,0,8,8,7,7,2,0,8,7,4,20, ,10,1,2, ,0,1,5,9,1,1,3,4,5,9,3,1,3,4,5,9,0,0,1,1,3,9,5,0,1,1,5,7,7,5,7,1,3,2, ,4,6,5,5,2,3, ,4, ,1
1006,18918,415,0,68,5,2560,2, , , , ,1,0, ,1, , ,7,6,7,6,9,8,7,7,7,6,6,3,3,5,2,2,8,8,8,8,9,7,8,7,7,7,6,2,3,2,0,1,0,8,1,0,0,1,1,1,1,1,1,1,1,0,1,1,2,7, ,1, , , , , ,1,9,8,8,8,8,8,1,1,1,7,1,8,8,1,1,8,1,1,8,7,7,7,8,1,3,7,4,10, ,2,1,1, ,1,2,6,8,1,1,7,2,7,8,7,7,2,2,4,8,0,0,0,0,0,7,0,0,0,0,6,3,0,5,7,1, ,3,5,4,1, ,2, , , , ,3,4
1006,18922,416,1,68,5, , , , , , , , , , , , ,6,8,8,5,5,8,8,8,8,8,8,8,8,8,8,8,5,8,8,8,6,8,8,8,8,8,5,5, , , , ,7, , , , , , , , , , , , , , , ,2,8, ,1, , , , , ,1, , ,8, , ,8, , , , , , , , ,8, , , , , , ,8,8, , , ,4,5, , ,7, , ,0,0,8,8, , ,8,8,10,10,10, ,10,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,10, , ,1, , , , , , ,1, , , , 
1006,18928,417,0,47,3,2540,4, ,1, , ,1,0,1,0, , ,1,2,8,1,2,7,5,1,2,8,8,6,8,9,8,5,8,3,6,7,0,2,8,2,2,3,1,9,0,9,0,7,3,0,5,0,9,8,8,9,7,7,9,7,4,0,0,8,2,10,1,1,1,1, , ,1,2,2,9,7,9,9,2,0,6,7,3,2,9,10,7,8,8,6,7,5,3,4,4,2,6,4,2,6,3,15,1,5,3,10,0,4,8,9,1,0,5,5,8,5,7,8,4,8,5,9,2,1,2,3,7,7,9,6,3,9,8,8,8,8,8,1,2,3,7,4,6,5,1,4,2,7,3,6,5
1006,18930,418,0,47,3,2540,3, ,1, , ,1,0, ,2, ,1,7,9,9,5,6,8,8,7,9,7,8,7,7,6,5,7,8,8,3,4,2,5,5,7,6,6,7,3,0,1,0,6,2,0,1,1,1,1,1,6,4,0,4,1,1,0,0,0,1,6, ,1,1, , ,1, ,2,3,6,7,4,8,7,3,1,5,7,5,8,8,3,4,7,8,1,5,3,5,6,7,2,3,6,0,15, , ,1,2, ,0,4,5,8,5,4,7,7,9,10,8,1,7,8,3,2,6,0,3,4,7,9,7,4,3,5,8, ,8,7,9,1, , , , ,2, ,1, , , , ,1,3
1006,18943,419,1,56,4,2263,2, , , , ,1,0, ,1, ,1,8,9,6,9,9,7,9,8,7,9,9,7,5,7,9,9,9,7,5,6,5,5,7,9,8,8,8,0,0,0,0,4,7,0,0,0,0,4,1,0,4,0,0,0,4,0,0,0,0, , , , , , , , , ,9,9,7,5,8,5,8,9,6,9,1,9,8,0,1,8,1,0,8,8,7,9,6,7,8,5,4,30, ,10,7, , ,0,3,9,10,2,2,8,8,9,10,2,0,8,6,0,3,0,0,7,0,0,7,0,0,0,0,9,5,0,9,9,3,7,4,6,5,4,3,1,7,2,6,5,1,5
1006,18945,420,1,62,4,2259,1,1, , , , ,5, ,1, ,1,10,9,9,9,10,10,10,10,10,10,10,9,9,9,9,9,10,10,9,9,7,8,9,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7, ,1, , , , , ,1,10,10,10,10,10,10,0,5,5,10,0,10,10,0,0,10,0,0,10,10,10,10,3,0,5,10,0,20, , ,2, , ,0,2,10,10,7,7,8,8,10,10,10,8,9,10, , , , , , , , , , , , ,10, , ,10,10,2, ,1, , ,3, , , ,1, ,2,3, 
1006,18989,421,0,40,2, , , , , , , , , , , , ,8,10,8,8,7,7,9,7,8,10,10,10,10,8,8,10,8,7,7,8,7,7,7,8,8,8,7,0,0,2,0,2,2,0,0,2,1,1,1,1,1,1,1,0,2,0,0,0,0, , , , , , , , , ,5,7,7,8,8,8,2,1,1,8,5,8,8,0,0,10,5,1,7,5,5,9,5,7,2,7,6,15,10,2,3, ,2,1,2,8,8,3,1,8,6,9,9,9,5,2,5,4,1,0,0,0,0,6,0,0,0,0,5,10,8,5,7,7, , , , , , , , , , , , , , 
1006,24001,422,0,39,2,4163,4, ,1, , ,1,0, ,0, , ,8,9,7,8,8,9,6,8,7,9,8,5,6,8,9,5,9,8,5,6,7,8,7,8,8,8,7,7,0,0,0,5,1,0,0,0,0,2,3,0,3,0,2,0,0,0,0,0,2,6,1, ,1, , , ,1,2,5,9,8,9,9,1,0,5,0,9,1,8,8,0,0,8,0,0,9,8,8,8,5,1,7,9,6,10,100,20,5,1,5,0,2,3,3,4,0,2,2,7,4,7,0,0,5,2,2,2,0,0,0,6,7,6,4,2,5,7,7,7,3,3,1,3,2, ,4, , ,1,2,3, , ,4, 
1006,24004,423,1,20,0,6027,.5, , ,1, , ,2, ,5, , ,8,9,9,9,7,8,8,8,8,8,8,5,6,7,7,5,10,7,6,7,6,6,6,7,7,7,6,1,0,0,0,0,2,0,1,1,0,2,2,3,1,0,0,1,2,0,0,0, ,7, ,1, , , , , ,1,7,7,7,7,6,6,1,6,6,6,3,7,7,0,0,7,1,0,8,2,7,7,6,1,7,6,4,6, ,1,1,1, ,2,3,6,7,5,2,6,4,6,6,6,1,4,3,8,8,5,1,2,3,6,4,3,1,2,2,6,6,6,6,6,2,5,3, ,4, ,1,1,5,2, ,3, ,4
1006,24011,424,1,64,4,2114,2, , , , ,1,0, ,1, , ,7,6,4,6,7,8,7,7,6,8,8,7,7,6,7,7,8,8,5,4,4,7,8,8,8,7,6,8,7,3,7,5,7,1,8,7,3,9,9,3,8,7,6,3,4,6,4,0,1,7, , ,1,1, , , ,2,8,9,7,3,10,3,3,6,8,8,3,9,8,3,8,8,9,2,8,4,6,8,8,8,4,7,4,40, ,7,2,7, ,1,2,8,7,5,3,6,7,8,9,8,1,7,8,2,7,0,1,1,1,6,7,0,0,0,6,8,2,6,8,6, , , , , , , , , , , , , , 
1006,24018,425,1,75,5,5162,1, , , , ,1,0, ,1, , ,10,9,9,10,9,10,8,9,10,10,10,0,5,8,10,0,10,9,7,7,5,5,10,10,10,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,1,1, , , , ,0,0,0,2,3,10,10,0,0,0,10,0,10,10,0,0,9,0,0,10,9,10,10,9,0,5,9,4,20, ,2,1,2, ,0,0,5,10, , , , ,9,10, , , , ,1,1, , , , ,0,0,0,0,0,0,10,1,1,10,10,1,7,2,4,5,1,6,2,7,3,4,5,1,4
1006,24019,426,0,62,4, , , , , , , , , , , , ,6,7,5,6,6,7,5,6,7,6,6,4,4,6,6,6,7,7,6,4,7,7,7,7,7,7,6,2,8,2,9,3,5,0,2,2,2,7,2,2,6,1,1,1,1,1,1,1,1, , ,1,1, , , ,1,2,2,7,7,7,7,7,3,7,9,7,1,8,7,3,2,7,3,2,8,1,6,6,6,6,6,6,4,10,0,5,1,12, ,2,3,7,7,1,1,1,1,7,7,0,0,0,0,6,6,0,0,0,0,7,7,0,0,0,0,6,6,7,8,8,2,3,1,6,5,7,4,4,3,2,6,5,7,1
1006,24020,427,1,37,2,6798,2, ,1, , ,1,0,1,4, , ,8,7,8,9,9,9,9,9,8,9,9,9,8,8,9,9,8,9,6,7,7,9,8,9,8,8,7,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , ,5,9,9,9,8,9,0,5,4,8,1,8,8,0,1,8,2,0,9,8,8,9,3,3,8,7,0,10, , ,1,4, ,0,3,7,6,1,1,7,7,2,7,2,1,2,5,0,0,0,0,0,0,2,7,7,7,2,6,9,0,9,8,7,1,3,2,7,5,4,6,1,3,2,7,5,4,6
1006,24027,428,0,53,3,3260,4, , , , ,1,0, ,0, , ,6,10,2,6,10,7,8,8,10,8,8,7,8,8,8,8,7,7,8,8,7,7,7,7,7,7,7,6,4,4,1,1,3,0,0,0,0,3,5,3,3,1,0,0,3,0,0,0,2,4, , , ,1, , , ,3,9,9,9,9,9,9,0,7,2,8,0,8,8,0,0,8,0,0,8,7,8,8,6,4,7,7,6,5,100,20,3, ,5,0,4,10,10,10,7,9,9,10,10,10,5,7,7,10,10,10,5,5,7,6,6,10,8,5,5,10,10,10,10,10,1,6,3,5,4,7,2,1,5,3,6,4,7,2
1006,24032,429,1,60,4,5066,4, , , , ,1,0, ,3, ,1,10,9,9,10,10,9,10,10,10,9,9,9,9,9,9,7,10,9,9,9,9,9,6,9,9,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , ,9,10,8,8,9,7,1,5,5,9,0,9,9,0,5,9,0,0,9,9,9,9,9,0,0,8,4,50, ,10,7, , ,2,3,9,9,9,8,8,10,9,8,8,8,8,10,5,5,5,5,5,5,1,1,1,1,1,1,10,7,0,10,10,2, ,4, , ,3,2,1, , , , , , 
1006,24034,430,1,58,4,2575,1, , , , ,1,0, ,1, , ,8,8,4,3,4,3,5,6,4,6,7,2,5,6,3,3,7,7,7,4,9,6,7,7,7,7,9,8,8,7,0,6,6,5,6,9,8,7,9,7,8,4,5,9,8,0,9,7,2,4, ,1, , , , ,1,1,2,1,6,8,3,7,9,10,6,2,10,6,8,2,10,5,8,7,3,2,2,3,2,5,6,3,4,10, ,4,0,12, ,1,2,4,7,0,4,4,3,9,10,6,5,4,4,2,9,2,2,2,2,8,10,5,5,5,5,7,4,7,6,9,1, ,2, ,5,3,5,1, ,4, ,2,1,3
1006,24037,431,1,80,6,2611,2,1, , , , ,5, ,1, ,1,7,7,9,5,8,4,7,5,7,9,9,7,8,6,8,8,7,5,5,4,4,5,7,6,5,6,6,0,0,6,0,6,0,5,0,0,5,4,4,5,5,0,4,5,3,0,5,5,1,6, ,1, , , ,1, ,5,1,6,6,1,10,5,5,1,0,6,5,5,5,7,5,7,5,5,8,7,5,5,5,3,3,5,4,20, ,5,4,6, ,0,3,10,10,2,2,10,8,10,10,5,5,8,8,1,10,0,0,0,1,0,0,0,0,5,0,10,4,1, , ,6,4,3, ,1,5,2,6,3,4, , , , 
1006,24044,432,1,76,6,2774,.5,1, , , , ,5, ,6, , ,9,9,9,6,9,8,9,9,9,10,9,9,9,10,10,7,10,9,9,9,10,9,9,8,8,9,7,0,0,0,0,2,3,0,8,0,1,1,1,0,1,0,0,0,1,0,0,0,2,3, ,1, , , , , ,1,5,9,9,9,10,9,10,10,5,9,0,9,9,0,5,10,0,0,9,9,9,9,5,7,7,7,0,14, , ,7, , ,0,2,8,10,5,8,8,8,10,10,5,10,5,7,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10, , , , , , , , , , , , , , 
1006,24061,433,1,64,4,6168, , , , , ,1,0, ,1, , ,8,7,8,8,8,7,7,7,8,7,7,6,7,7,6,6,8,6,6,5,5,5,4,8,8,8,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , ,5,7,8,8,9,8,5,7,2,8,1,8,8,8,1,8,1,0,8,8,8,9,7,0,0,7,0, , , ,7, , ,1,2,8,9,0,0,4,0,8,9,0,0,0, , , , , , , , , , , , , ,8, , ,8,9,2, , ,3, ,1, ,2, ,3,4, ,1, 
1006,24065,434,1,65,4, , , , , , , , , , , , ,5,8,6,6,6,7,5,6,8,6,5,4,4,6,5,4,7,7,5,5,7,4,6,4,4,4,3,3,2,4,4,3,4,0,2,0,4,5,5,2,6,1,5,6,6,3,2,4,2,8,1, ,1,1, , , ,3,6,6,4,3,7,4,4,8,4,5,7,6,6,5,5,6,5,3,5,5,5,5,5,4,6,5,5,20, ,3,7, , ,0,1,8,5,2,2,3,5,9,9,2,2,2,4,9,9,2,2,2,4,0,0,0,0,0,0,8,8,0,9,9,1, ,2, ,4,3, , , ,2, , ,1, 
1006,24066,435,1,49,3,2340,2, , , , ,1,0, ,0, , ,5,5,7,6,6,8,7,8,5,7,7,4,4,7,3,7,7,7,7,7,7,6,7,5,5,5,5,4,2,2,0,4,3,1,1,0,1,1,1,2,1,0,2,1,2,0,0,0,1,7, ,1, , , , , ,1,6,6,8,9,10,8,3,8,6,5,5,8,8,2,5,8,6,1,7,5,7,8,6,2,3,8,6,7,40,10,7, , ,0,3,7,9,6,4,6,6,9,10,7,0,2,4,10,10,5,0,2,3,0,0,0,0,0,0,10,10,1,9,9,4, ,2, ,3, ,1,3, ,1, ,2, ,4
1006,24067,436,1,72,5,3070,4, , , , ,1,0,1,2,1, ,9,9,8,8,8,8,8,8,8,8,8,7,6,6,7,7,8,6,5,4,2,5,6,8,8,8,6,0,0,0,0,3,4,0,1,1,1,2,0,1,5,0,1,0,4,1,1,0,1,7,1,1,1, , , , ,1,7,8,8,7,10,5,0,5,6,8,0,8,8,1,3,8,2,0,10,8,8,8,8,5,1,3,4,35, ,0,0,16, ,0,2,7,9,6,2,7,7,8,8,7,5,2,2,1,2,0,0,0,0,7,7,5,5,0,4,8,1,8,8,8,5,6,4,7,2,1,3,2,6,5,7,4,1,2
1006,24074,437,1,54,3,2453,3, , , , ,1,0, ,4, , ,9,10,10,5,10,10,7,10,10,10,10,10,5,10,10,8,10,3,0,3,0,5,8,10,10,10,5,0,0,0,0,0,3,0,0,0,0,0,0,2,2,0,0,2,2,0,0,2,0, , , , , , , , , ,5,5,5,5,10,5,5,5,5,6,10,10,10,3,10,7,7,0,5,5,5,10,0, , ,8,0,10, , ,3,1, ,0,1,8,8,0,0,5,5,10,10,10,10,10,10,0,0,0,0,0,0,6,0,0,0,0,0,10,5,10,10,3, , , , , , , , , , , , ,3,1
1006,24082,438,0,61,4,3056,5.1,1, , , , ,3, ,0, ,1,9,9,8,10,9,10,9,9,9,7,7,7,5,4,5,5,10,10,8,9,5,9,10,10,10,10,9,2,8,0,0,1,1,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1, , , ,1, , ,1,1,2,10,8,9,9,5,9,0,5,5,9,0,9,9,0,0,9,1,0,9,8,8,9,8,0,4,8,6,10,50,20,0,1,3,0,3,8,9,9,7,5,9,8,8,9,8,5,5,9,9,7,1,1,1,5,5,5,5,5,8,9,9,8,9,9,1,7,2,6,5,2,5,1,7,3,4,6,1,4
1006,24083,439,1,70,5,5165,2, , , , ,1,0, ,1, , ,9,9,8,9,9,9,9,9,9,9,9,9,7,7,10,8,9,9,7,9,9,9,9,9,9,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , ,4,6,7,7,7,5,5,5,6,9,0,8,8,0,0,8,0,0,8,8,8,8,6,0,0,8,4,6, , ,1,3, ,0,1,10,10,5,5,7,8,10,10,6,6,6,6,0,0,0,0,0,0,8,8,0,0,0,0,10,0,3,10,10,1,4,2, , ,3, ,1,3,2, , , , 
1006,24088,440,1,53,3, , , , , , , , , , , , ,8,7,9,9,8,5,10,6,8,9,9,9,10,10,9,10,4,4,5,1,0,1,8,8,6,5,9,3,0,0,0,0,3,0,2,0,0,2,4,2,0, ,0,2,2,8,0,0,0, , , , , , , , , ,10,10,10,8,4,2,0,4,6,9,0,9,9,2,3,9,3,0,8,6,7,10,9,4,2,10,4,20, ,4,4,30,1,2,2,9,6,0,3,9,8,10,10,9,2,4,3,1,1,1,1,1,1,10,8,8,7,1,9,10,1,10,10,10,1,3,2, ,5, ,4,4,2,1, ,3, , 
1006,24090,441,1,23,0,3936,2, ,1, ,1, ,2, ,4, , ,7,7,5,7,9,5,5,7,10,6,6,4, ,6,4,5,9,7,7,7,7,7,7,8,9,9,9,3,1,0,0,6,0,0,0,2,0,6,1,0,2,0,0,1,2,0,0,0,1,7,1,1, , , , , ,1,3,6,5,6,7,7,0,4,0,7,2,8,5,3,5,5,6,4,5,2,7,6,4,4,4,6,4,5, ,10,0,7, ,1,4,8,9,4,2,4,4,6,9,5,5,5,5,9,9,5,5,5,5,9,9,5,5,5,5,6,8,6,10,10,1, ,3, ,5,2,4,1, ,3, ,5,1, 
1006,24094,442,1,43,2,6285,4, ,1, , ,1,0, ,0, , ,7,9,8,9,7,9,9,8,7,10,10,7,8,9,8,7,10,8,7,7,7,7,7,8,7,7,7,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0, , , , , , , , , ,8,8,7,8,9,6,7,3,4,6,8,7,7,3,9,6,9,7,5,7,9,9,1,8,9,1,6,6,20,3,5,1,3,0,0,7,10,4,3,7,5,7,9,6,0,6,5,7,9,3,0,3,2,7,7,0,0,0,0,9,8,2,7,9,1,4,2,7,3,5,6,1,6,2,7,3,5,4
1006,24101,443,0,54,3,2758,2, , , , ,1,1, ,0, , ,9,8,10,8,9,10,9,9,9,9,10,9,9,10,8,8,9,9,9,8,8,8,8,8,9,9,6,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0, , , , , , , , , ,5,6,8,5,8,5,3,0,5,8,2,10,10,1,5,10,0,1,6,5,7,10,5,1,3,9,4,25, , ,7, , ,0,2,7,7,5,5,8,7,5,8,7,2,7,5,1,1,3,1,1,0,0,0,0,0,0,0,7,5,1,7,8,2, ,4,5, ,1, ,2, ,3, , , , 
1006,24102,444,1,51,3,7320,3,1, , , , ,5, ,0, , ,9,9,9,8,8,9,9,9,8,10,9,5,8,9,9,8,10,9,9,9,8,8,8,8,8,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,1,1,1,1, ,1,2,9,9,9,9,9,9,0,9,9,9,0,9,9,0,0,9,0,0,10,10,10,10,10,0,0,10,6,15,50,20,3, ,10,1,1,9,9,9,0,8,8,9,9,9,3,8,7,10,10,10,3,6,7,9,9,9,0,0,0,8,8,7,9,9,3, ,2, ,4,4,5,3, ,1, ,2,2, 
1006,24113,445,1,29,1, , , , , , , , , , , , ,5,5,5,7,7,6,5,5,5,7,7,5,5,3,3,5,6,5,2,2,0,0,5,5,5,6,6,5,5,5,5,4,5,6,5,4,5,6,5,6,6,5,5,8,8,5,6,7,2,5,1,1,1,1, , ,1,1,5,6,6,6,8,6,3,6,5,4,6,6,5,5,4,5,10,6,6,5,5,6,5,1,1,3,6,5,200,5,4,15,30,0,2,8,6,8,1,2,4,8,8,5,2,5,6,10,5,5,2,2,2,8,6,8,5,5,8,5,5,6,8,6,2,3,5,7,4,6,1,2,3,1,7,5,4,6
1006,24114,446,1,70,5,3013,1,1, , , , ,5, ,1, ,1,9,5,9,5,7,7,4,4,7,8,8,8,5,2,5,3,7,2,2,2,1,1,7,8,8,8,6,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , ,8,10,9,9,10,5,0,0,2,9,0,7,8,1,1,8,1,0,10,8,8,8,6,2,5,6,4,10, ,0,7, , ,2,3,7,10,5,1,5,5,10,10,5,4,5,4,0,0,9,0,7,0,0,0,0,0,0,0,10,0,0,10,10,2,7,4,6,5,3,2,1,7,4,6,5,1, 
1006,24120,447, , , , , , , , , , , , , , , ,6,6,4,4,4,7,6,6,4,6,5,5,5,4,6,5,8,7,3,7,2,3,6,6,6,5,4,4,6,5,1,7,7,3,2,3,1,4,3,1,3,0,4,6,3,6,1,6,1,6,1, ,1, , , ,1,0,7,7,7,5,4,5,4,4,5,4,7,6,6,6,7,4,6,6,4,4,4,4,2,5,8,5,3,5,10, ,4,3,15,0,4,4,9,0,1,3,3,8,9,0,0,5,5,0,0,0,0,0,0,5,4,1,2,2,6,7,0,8,6,9,2, ,3,4, ,1, ,2, ,3,4, ,1,4
1006,24121,448,1,39,2,2763,3, ,1, , ,1,0, ,4, , ,10,10,7,8,10,8,8,8,8,8,6,6,5,5,5,6,10,9,9,9,9,9,8,10,10,10,10,5,1,2,7,8,5,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0, , , , , , , , , ,5,7,7,7,8,8,2,5,3,3,5,8,8,3,3,8,8,2,8,5,7,9,7,2,2,8,4,10, ,2,0,4, ,0,1,10,10,5,6,6,8,10,10,4,4,5,6,10,10,4,4,5,6,10,10,4,4,5,6,9,5,7,10,10,2,6,3,7,5,1,4,2,6,3,7,5,1,5
1006,24123,449,1,43,2, , , , , , , , , , , , ,5,5,5,3,3,3,1,4,5,5,5,3,3,5,1,1,10,6,6,8,8,8,10,2,2,2,1,4,7,4,0,5,3,0,0,7,7,5,6,7,6,8,8,5,5,0,3,8,1,10, ,1, , , , , ,1,0,3,3,3,3,3,3,3,3,0,10,5,0,5,5,5,5,5,5,3,0,5,5,8,8,0,0,15, , ,7, , ,0,1,5,5,0,0,3,0,10,10,3,3,3,3,10,10,0,0,0,0,0,0,0,0,0,0,10,0,0,10,10,1, ,2, , , , ,1, ,2, , , , 
1006,24125,450,1,27,1,3956,5.1, ,1, , ,1,0, ,0, ,1,7,7,6,7,9,6,6,6,5,7,7,4,7,8,8,8,8,7,8,8, ,7,7,7,7,7,6,7,5,7,0,5,5,2,4,4,0,5,5,4,4,0,3,1,4,0,3,0,0, , , , , , , , , ,5,5,8,5,8,2,0,1,10,5,5,5,5,5,8,5,5,5,3,4,4,4,5,4,1,3,4,20, ,15,1,4, ,1,1,6,0,8,0,7,6,7,7, ,3,6,5,10,3,10,0,0,5,9,9,9,0,6,0,6,6,6,7,7, , , , , , , , , , , , , , 
1006,24127,451,1,46,3,4163,1,1, , , , ,5, ,2,1, ,8,8,9,9,8,9,9,9,10,7,8,7,6,8,9,8,10,8,8,6,7,7,8,9,8,8,8,3,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,8, ,1, , , , , ,1,10,10,10,10,10,9,0,7,10,9,0,10,10,0,0,10,0,0,10,9,9,10,10,1,1,9,4,50, ,5,1,8, ,0,4,10,7,4,3,5,9,10,10,8,0,6,0,8,8,0,0,0,0,4,0,0,0,0,0,9,6,6,10,7,2, ,4, , ,1,3,2, ,4, , ,2,3
1006,24128,452,1,37,2,2250,5, , , , ,1,1, ,0, , ,8,8,5,7,10,9,7,9,10,9,7,5,5,7,7,5,8,7,4,5,3,5,5,8,7,7,7,7,0,0,0,0,1,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0, , , , , , , , , ,5,8,7,7,7,5,0,5,0,8,0,9,9,0,0,9,0,0,10,8,9,9,8,0,7,9,6,3,10,4,4,3,4,0,1,10,10,1,0,5,5,6,6,5,0,5,5,7,7,5,0,5,5,7,7,6,0,3,3,7,7,7,7,7,1,2,4, ,5, ,3,1,3,2, ,5, ,4
1006,24129,453,0,43,2,4306,3, ,1, , ,1,0, ,0, , ,8,7,8,6,8,9,8,7,8,8,5,5,5,7,6,6,8,8,7,8,7,8,8,9,9,9,9,3,4,1,0,1,7,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,2,4,1, ,1, , , , ,2,7,8,8,5,8,5,0,0,9,6,7,8,7,2,4,6,7,7,6,7,6,7,5,5,7,5,4,3, ,3,1,3, ,0,0,7,5,6,0,4,5,9,8,9,0,8,8,9,5,9,0,8,8,6,1,7,0,2,6,5,5,5,8,6,2, ,3, ,4,1, ,2, ,3, ,4,4,5
